area_id,build_id,build_name,floor,room_id,room_name
0001,000007,东4舍（原东院二公寓1）,2,00000657,东4舍-201
0001,000007,东4舍（原东院二公寓1）,2,00000658,东4舍-202
0001,000007,东4舍（原东院二公寓1）,2,00000659,东4舍-203
0001,000007,东4舍（原东院二公寓1）,2,00000660,东4舍-204
0001,000007,东4舍（原东院二公寓1）,2,00000661,东4舍-205
0001,000007,东4舍（原东院二公寓1）,2,00000662,东4舍-206
0001,000007,东4舍（原东院二公寓1）,2,00000663,东4舍-207
0001,000007,东4舍（原东院二公寓1）,2,00000664,东4舍-208
0001,000007,东4舍（原东院二公寓1）,2,00000665,东4舍-209
0001,000007,东4舍（原东院二公寓1）,2,00000666,东4舍-210
0001,000007,东4舍（原东院二公寓1）,2,00000667,东4舍-211
0001,000007,东4舍（原东院二公寓1）,2,00000668,东4舍-212
0001,000007,东4舍（原东院二公寓1）,2,00000669,东4舍-213
0001,000007,东4舍（原东院二公寓1）,2,00000670,东4舍-214
0001,000007,东4舍（原东院二公寓1）,2,00000671,东4舍-215
0001,000007,东4舍（原东院二公寓1）,2,00000672,东4舍-216
0001,000007,东4舍（原东院二公寓1）,2,00000673,东4舍-217
0001,000007,东4舍（原东院二公寓1）,3,00000674,东4舍-301
0001,000007,东4舍（原东院二公寓1）,3,00000675,东4舍-302
0001,000007,东4舍（原东院二公寓1）,3,00000676,东4舍-303
0001,000007,东4舍（原东院二公寓1）,3,00000677,东4舍-304
0001,000007,东4舍（原东院二公寓1）,3,00000678,东4舍-305
0001,000007,东4舍（原东院二公寓1）,3,00000679,东4舍-306
0001,000007,东4舍（原东院二公寓1）,3,00000680,东4舍-307
0001,000007,东4舍（原东院二公寓1）,3,00000681,东4舍-308
0001,000007,东4舍（原东院二公寓1）,3,00000682,东4舍-309
0001,000007,东4舍（原东院二公寓1）,3,00000683,东4舍-310
0001,000007,东4舍（原东院二公寓1）,3,00000684,东4舍-311
0001,000007,东4舍（原东院二公寓1）,3,00000685,东4舍-312
0001,000007,东4舍（原东院二公寓1）,3,00000686,东4舍-313
0001,000007,东4舍（原东院二公寓1）,3,00000687,东4舍-314
0001,000007,东4舍（原东院二公寓1）,3,00000688,东4舍-315
0001,000007,东4舍（原东院二公寓1）,3,00000689,东4舍-316
0001,000007,东4舍（原东院二公寓1）,3,00000690,东4舍-317
0001,000007,东4舍（原东院二公寓1）,4,00000691,东4舍-401
0001,000007,东4舍（原东院二公寓1）,4,00000692,东4舍-402
0001,000007,东4舍（原东院二公寓1）,4,00000693,东4舍-403
0001,000007,东4舍（原东院二公寓1）,4,00000694,东4舍-404
0001,000007,东4舍（原东院二公寓1）,4,00000695,东4舍-405
0001,000007,东4舍（原东院二公寓1）,4,00000696,东4舍-406
0001,000007,东4舍（原东院二公寓1）,4,00000697,东4舍-407
0001,000007,东4舍（原东院二公寓1）,4,00000698,东4舍-408
0001,000007,东4舍（原东院二公寓1）,4,00000699,东4舍-409
0001,000007,东4舍（原东院二公寓1）,4,00000700,东4舍-410
0001,000007,东4舍（原东院二公寓1）,4,00000701,东4舍-411
0001,000007,东4舍（原东院二公寓1）,4,00000702,东4舍-412
0001,000007,东4舍（原东院二公寓1）,4,00000703,东4舍-413
0001,000007,东4舍（原东院二公寓1）,4,00000704,东4舍-414
0001,000007,东4舍（原东院二公寓1）,4,00000705,东4舍-415
0001,000007,东4舍（原东院二公寓1）,4,00000706,东4舍-416
0001,000007,东4舍（原东院二公寓1）,4,00000707,东4舍-417
0001,000007,东4舍（原东院二公寓1）,5,00000708,东4舍-501
0001,000007,东4舍（原东院二公寓1）,5,00000709,东4舍-502
0001,000007,东4舍（原东院二公寓1）,5,00000710,东4舍-503
0001,000007,东4舍（原东院二公寓1）,5,00000711,东4舍-504
0001,000007,东4舍（原东院二公寓1）,5,00000712,东4舍-505
0001,000007,东4舍（原东院二公寓1）,5,00000713,东4舍-506
0001,000007,东4舍（原东院二公寓1）,5,00000714,东4舍-507
0001,000007,东4舍（原东院二公寓1）,5,00000715,东4舍-508
0001,000007,东4舍（原东院二公寓1）,5,00000716,东4舍-509
0001,000007,东4舍（原东院二公寓1）,5,00000717,东4舍-510
0001,000007,东4舍（原东院二公寓1）,5,00000718,东4舍-511
0001,000007,东4舍（原东院二公寓1）,5,00000719,东4舍-512
0001,000007,东4舍（原东院二公寓1）,5,00000720,东4舍-513
0001,000007,东4舍（原东院二公寓1）,5,00000721,东4舍-514
0001,000007,东4舍（原东院二公寓1）,5,00000722,东4舍-515
0001,000007,东4舍（原东院二公寓1）,5,00000723,东4舍-516
0001,000007,东4舍（原东院二公寓1）,5,00000724,东4舍-517
0001,000008,东5舍（原东院二公寓2）,1,00000725,东5舍-101
0001,000008,东5舍（原东院二公寓2）,1,00000726,东5舍-102
0001,000008,东5舍（原东院二公寓2）,1,00000727,东5舍-103
0001,000008,东5舍（原东院二公寓2）,1,00000728,东5舍-104
0001,000008,东5舍（原东院二公寓2）,1,00000729,东5舍-105
0001,000008,东5舍（原东院二公寓2）,1,00000730,东5舍-106
0001,000008,东5舍（原东院二公寓2）,1,00000731,东5舍-107
0001,000008,东5舍（原东院二公寓2）,1,00000732,东5舍-108
0001,000008,东5舍（原东院二公寓2）,1,00000733,东5舍-109
0001,000008,东5舍（原东院二公寓2）,1,00000734,东5舍-110
0001,000008,东5舍（原东院二公寓2）,1,00000735,东5舍-111
0001,000008,东5舍（原东院二公寓2）,1,00000736,东5舍-112
0001,000008,东5舍（原东院二公寓2）,1,00000737,东5舍-113
0001,000008,东5舍（原东院二公寓2）,1,00000738,东5舍-114
0001,000008,东5舍（原东院二公寓2）,2,00000739,东5舍-201
0001,000008,东5舍（原东院二公寓2）,2,00000740,东5舍-202
0001,000008,东5舍（原东院二公寓2）,2,00000741,东5舍-203
0001,000008,东5舍（原东院二公寓2）,2,00000742,东5舍-204
0001,000008,东5舍（原东院二公寓2）,2,00000743,东5舍-205
0001,000008,东5舍（原东院二公寓2）,2,00000744,东5舍-206
0001,000008,东5舍（原东院二公寓2）,2,00000745,东5舍-207
0001,000008,东5舍（原东院二公寓2）,2,00000746,东5舍-208
0001,000008,东5舍（原东院二公寓2）,2,00000747,东5舍-209
0001,000008,东5舍（原东院二公寓2）,2,00000748,东5舍-210
0001,000008,东5舍（原东院二公寓2）,2,00000749,东5舍-211
0001,000008,东5舍（原东院二公寓2）,2,00000750,东5舍-212
0001,000008,东5舍（原东院二公寓2）,2,00000751,东5舍-213
0001,000008,东5舍（原东院二公寓2）,2,00000752,东5舍-214
0001,000008,东5舍（原东院二公寓2）,2,00000753,东5舍-215
0001,000008,东5舍（原东院二公寓2）,2,00000754,东5舍-216
0001,000008,东5舍（原东院二公寓2）,2,00000755,东5舍-217
0001,000008,东5舍（原东院二公寓2）,3,00000756,东5舍-301
0001,000008,东5舍（原东院二公寓2）,3,00000757,东5舍-302
0001,000008,东5舍（原东院二公寓2）,3,00000758,东5舍-303
0001,000008,东5舍（原东院二公寓2）,3,00000759,东5舍-304
0001,000008,东5舍（原东院二公寓2）,3,00000760,东5舍-305
0001,000008,东5舍（原东院二公寓2）,3,00000761,东5舍-306
0001,000008,东5舍（原东院二公寓2）,3,00000762,东5舍-307
